ACCOUNTNO	NAMEADDRID	NAMETYPE	NAME	CAREOF	ADDRESS1	ADDRESS2	CITY	STATE	ZIPCODE	PARCELNB	MHSPACE	PARCELSEQ	AREAID	ACCTTYPE	BUSINESSNAME	MAPNO	BORDERINGCOUNTY	BACODE	LAGENT	STREETNO	EXTENT	DIRECTION	STREETNAME	DESIGNATION	DIRECTIONSUFFIX	SUFFIX	UNITNUMBER	LOCCITY	ZIPCODE	LEGAL	APRDIST	BA_OWNER_ID	BA_LOCATION	LANDSQFT	SUBCODE	SUBNAME	CONDOCODE	CONDONAME	SALEP	SALEDT	DOCFEE	DEEDTYPE	BLOCK	LOT	CONDOUNIT	BOOK	PAGE	RECEPTION_NO	MILL_LEVY	CLASSCD1	CLASSCD1_DESC	CLASSCD2	CLASSCD2_DESC	CLASSCD3	CLASSCD3_DESC	CLASSCD4	CLASSCD4_DESC	CLASSCD5	CLASSCD5_DESC	TAXYEAR	LANDACT	IMPACT	LANDASD	IMPASD	ACRES	SQFT	UNITS	CUR_TAX	CUR_FEE	CUR_INT	CUR_PAY	CUR_BAL	LST_TAX	LST_FEE	LST_INT	LST_PAY	LST_BAL
R000034			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	169706200002		R000034	010																	 Subd: METES & BOUNDS 79 ALL 320AC+/- E2 SEC 12, NE4 SEC 13 T2S R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	320	0	0										
R000104			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	133112200006		R000104	003																	 Subd: METES & BOUNDS 77 ALL 316.82AC TRACT IN SE4 SEC 2, SW4 SEC 1, NE4 SEC 11, PT NW4, PT N2SW4, PTS2NE4, PT SE4 SEC 12 ALL T2N R77	5			0.00	9050	METES & BOUNDS 77 ALL													53.535000	9119	FEDERAL LAND									2015	10	0	10	0	316.82	0	0										
R000095			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	145315100005		R000095	035																	 Subd: METES & BOUNDS 75 ALL 471.07AC N2NW4,SW4NW4 SEC14 NE4,NW4SE4 SEC 15 SE4 LESS TRACTS SOLD SEC 11 ALL IN T1N R75	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	471.07	0	0										
R000033			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	184310200001		R000033	010																	 Subd: METES & BOUNDS 77 ALL 13972.57AC+/- SEC 18,12,11,10,5,4,3,2,1 SEC 13,14,15 LESS TRACT C EX SURV 376 SEC 16 LESS TRACT 37B, LESS TRACT C EX SURV 376 SEC 17 LESS LOT9,T37B,LOT F EX SURV 376 SEC 8 LESS TR 38 LOTS E,B, D,F EX SURV 376 SEC 7 LESS LOTS 3,C EX SURV 376 SEC 6 LESS LOTS 3,A EX SURV 376 ALL T3S R77	6			0.00	9050	METES & BOUNDS 77 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	13972.57	0	0										
R000049			UNITED STATES OF AMERICA		USDI, NATIONAL PARK SERVICE - RMNP	PO BOX 25287	DENVER	CO	80225-0287	119509300001		R000049	064																	 Subd: METES & BOUNDS 74 ALL 13040.93AC ALL T3N R74 WITHIN GRAND COUNTY	4			0.00	9010	METES & BOUNDS 74 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	13040.93	0	0										
R000129			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	2850 YOUNGFIELD ST	LAKEWOOD	CO	80215-7093	145136200030		R000129	002																	 Subd: METES & BOUNDS 76 ALL 320AC+/- N2 SEC 36 T1N R76W	2			0.00	9030	METES & BOUNDS 76 ALL			0	10/26/2002		PAT						2002-014101	56.169000	9119	FEDERAL LAND									2015	10	0	10	0	320	0	0										
R000080			UNITED STATES OF AMERICA		USDI, NATIONAL PARK SERVICE - RMNP	PO BOX 25287	DENVER	CO	80225-0287	093911200001		R000080	064																	 Subd: METES & BOUNDS 76 ALL 8320AC +/- ALL SEC 1,2,11-14,22-25,36 AND PART OF SEC 3,10,15 ALL T5N R76	4			0.00	9030	METES & BOUNDS 76 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	8320	0	0										
R000046			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	169912100001		R000046	010																	 Subd: METES & BOUNDS 78 ALL 2623.198AC+/- SEC 1,12,13, PT OF SEC 2, 3,11,14,23,24,25,26 NOT WITH EX SURV 375 T2S R78	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	2623.198	0	0										
R000128			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	145111200006		R000128	046																	 Subd: METES & BOUNDS 76 ALL 6238.9 AC+/- ALL SEC 10 LESS NW4NW4, ALL SEC 12-14,24,25,E2,W2NW4,NE4NW4 SEC 1 N2 SEC 2 E2NE4,SW4NE4,SE4NW4,SE4SW4, SW4SE4 SEC 3 W2,SE4,S2NE4 SEC 11 NE4,E2SE4 SEC 15 E2NE4 SEC 22 E2,NW4 SEC 23 E2NE4,NW4NE4,NE4SE4 SEC 26 LOTS 4,5 & 6, S2SE4 SEC 9 T1N R76	3			0.00	9030	METES & BOUNDS 76 ALL													49.073000	9119	FEDERAL LAND									2015	10	0	10	0	6238.9	0	0										
R000116			STATE OF COLORADO		BOARD OF LAND COMMISSIONERS	1313 SHERMAN ST ROOM 620	DENVER	CO	80203-2240	133516100010		R000116	010																	 Subd: METES & BOUNDS 79 ALL 1280AC+/- ALL OF SEC 16, S2 SEC 17, N2N2 SEC 20, N2N2 SEC 21 ALL T2N R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9129	STATE LAND									2015	10	0	10	0	1280	0	0										
R000068			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144703100008		R000068	038																	 Subd: METES & BOUNDS 77 ALL 240AC+/- LOTS 5-10(AKA NE4,N2SE4) SEC 3 T1N R77	5			0.00	9050	METES & BOUNDS 77 ALL													49.073000	9119	FEDERAL LAND									2015	10	0	10	0	240	0	0										
R000069			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144704200010		R000069	038																	 Subd: METES & BOUNDS 77 ALL 480AC+/- NW4,W2NE4,NE4NE4,W2SE4, NE4SE4 SEC 4 NE4NE4 SEC 5 NW4NE4 SEC 9 ALL T1N R77	5			0.00	9050	METES & BOUNDS 77 ALL													49.073000	9119	FEDERAL LAND									2015	10	0	10	0	480	0	0										
R000045			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	169928200005		R000045	010																	 Subd: METES & BOUNDS 78 ALL 4466.015AC+/- SEC 19,30,29,28,33, PT SEC 18,20,27,34,35,36 NOT IN EX SURV 375 T2S R78	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	4466.015	0	0										
R000149			STATE OF COLORADO		BOARD OF LAND COMMISSIONERS	1313 SHERMAN ST ROOM 620	DENVER	CO	80203-2240	144516200014		R000149	010																	 Subd: METES & BOUNDS 78 ALL 760AC+/- ALL SEC 16 S2NE4,E2SW4 SEC 17 LESS CRS HWY & RR ROW ALL T1N R78	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	9229	STATE BUILDINGS	9129	STATE LAND							2015	18400	167270	5340	48510	760.00	0	0										
R000113			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	133113200019		R000113	003																	 Subd: METES & BOUNDS 77 ALL 9600AC+/- W2 SEC 3 W2, W2SE4 SEC 4 ALL SEC 5,6,7,8,16,17,18, ALL SEC 21, W2,SW4NE4,W2SE4 SEC 10 W2,NW4NE4 SEC 15 W2,NW4SE4,N2NE4,SW4NE4 OF SEC 19 ALL SEC 20 EXCEPT SW4SW4 NW4,N2SW4,W2SE4 SEC 22 N2NE4 SEC 27 NW4NW4 SEC 26 N2N2,SW4NW4 SEC 28 NE4,NE4NW4,NE4SE4 SEC 29 S2N2,NW4NW4,SE4,N2SW4 OF SEC 30 ALL T2N R77	5			0.00	9050	METES & BOUNDS 77 ALL													53.535000	9119	FEDERAL LAND									2015	10	0	10	0	9600	0	0										
R000122			STATE OF COLORADO		DIVISION OF WILDLIFE	6060 BROADWAY	DENVER	CO	80216-1000	144313100025		R000122	010																	 Subd: METES & BOUNDS 78 ALL 1202.19AC PT SW4SW4 LYING W CO RIVER SEC 7, S2S2 SEC 18, THOSE PRTNS OF NW4 & NW4SW4 LYING WESTRLY OF CO RVR, .30A IN NE4SW4 SEC 18, S2NW4, NW4NW4, NE4 SEC 19, W2NW4 SEC 20 ALL T1N R78W, E2, SE4SW4, E2NW4 SEC 13 T1N R79 NE4NW4, N2NE4 & 56.5A IN S2NE4 SEC 24 1N 79 	6			0.00	9060	METES & BOUNDS 78 ALL				04/02/2014		BSD						2014002065	45.846000	9129	STATE LAND									2015	29690	0	8610	0	1202.19	0	0										
R000065			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	145509400001		R000065	035																	 Subd: METES & BOUNDS 74 ALL 14652.43AC+/- ALL SEC 1-5,8-11,14-23,26, 29-33, N2 SEC 6, S2 SEC 7 ALL SEC 27-28 EXCEPT MINING CLAIMS(41.32AC) T1N R74	1			0.00	9010	METES & BOUNDS 74 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	14652.43	0	0										
R000098			UNITED STATES OF AMERICA				WASHINGTON	DC	20013	145334100011		R000098	035																	 Subd: METES & BOUNDS 75 ALL 260AC +/- E2NW4,NE4,N2NW4NW4 SEC 34 T1N R75	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	260	0	0										
R000054			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	108111200001		R000054	021																	 Subd: METES & BOUNDS 78 ALL 22078.14AC T4N R78 WITHIN GRAND COUNTY LESS HES 259 & 162 AND LESS MINING CLAIMS	5			0.00	9060	METES & BOUNDS 78 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	22078.14	0	0										
R000047			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	108316100001		R000047	010																	 Subd: METES & BOUNDS 79 ALL 19844.52AC ALL T4N R79 EXCEPT PT IN SEC 19	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	19844.52	0	0										
R000055			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	170309100001		R000055	032															WINTER_PARK		 Subd: METES & BOUNDS 76 ALL 21084.57AC ALL T2S R76	1			0.00	9030	METES & BOUNDS 76 ALL													63.864000	9119	FEDERAL LAND									2015	10	0	10	0	21084.57	0	0										
R000030			TANSPUR CORPORATION A COLO CORP	C/O OSCAR L TANG		551 5TH AVE FL 33	NEW YORK	NY	10176-3399	160107400011		R000030	010					00000												 Subd: METES & BOUNDS 82 ALL 333.0 AC TR 44 & 46 IN T1S R82 AKA PARCEL B DESC B320 P246	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	4147	DRY GRAZE									2015	15700	0	4550	0	333	0	0										
R000036			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	118507400003		R000036	010																	 Subd: METES & BOUNDS 79 ALL 1280AC +/- ALL SEC 7 & SEC 18 T3N R79W	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	1280	0	0										
R000119			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	133515200009		R000119	010																	 Subd: METES & BOUNDS 79 ALL 5120AC+/- ALL OF SEC 14,15 & 28 N2N2,SW4NW4,SE4NE4,SE4 SEC 13 E3/4 SEC 22 E2,E2NW4,N2SW4 SEC 24 N2NE4,SE4NE4 SEC 25 N2NW4,S2SW4 SEC 27 ALL SEC 29 EXCEPT NW4NW4, SE4SE4 SEC 31 W2W2,E2 SEC 32 W2,S2SE4 SEC 33 SW4SW4 SEC 34 E2NE4 SEC 30 S2SE4,NE4SE4,SE4NE4 SEC 20 T2N R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	5120	0	0										
R000032			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	183903400001		R000032	035																	 Subd: METES & BOUNDS 75 ALL 6400AC+/- ALL T3S R75W	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	6400	0	0										
R000143			FOREST LAND CO			2184 GRANITE CT	GRAND JUNCTION	CO	81507-2514	000000000000		R000143	010																	 Subd: SEVERED MINERAL RIGHTS 396.18AC W2SW4, SE4SW4 SEC 2, LT 1,SE4NE4, SE4SE4 SEC 3, NE4NE4 SEC 10, N7/8NW4NW4, NE4NW4 SEC 11 T1N R79, SE4SE4 SEC 34 T2N R79 EXCEPT ANY PREVSLY CONVEYED ALL AS DESC AT B/503 P/468 	6			0.00	9920	SEVERED MINERAL RIGHTS													45.846000	5170	SEVERED MINERAL INTEREST									2015	2380	0	690	0	396.18	0	0										
R000064			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144712100045		R000064	038																	 Subd: METES & BOUNDS 77 ALL 120AC+/- E2NE4,NE4SE4 SEC 12 T1N R77	3			0.00	9050	METES & BOUNDS 77 ALL													49.073000	9119	FEDERAL LAND									2015	10	0	10	0	120	0	0										
R000127			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	170509100001		R000127	032															WINTER_PARK		 Subd: METES & BOUNDS 75 ALL 3167.385 AC+/- IN PT SEC 3-5, 8-11, 14-17, 21-23 T2S R75W	1			0.00	9020	METES & BOUNDS 75 ALL			0	09/18/2001		PAT						2001-009733	63.864000	9119	FEDERAL LAND									2015	10	0	10	0	3167.385	0	0										
R000078			UNITED STATES OF AMERICA		USDI, NATIONAL PARK SERVICE - RMNP	PO BOX 25287	DENVER	CO	80225-0287	082329300001		R000078	064																	 Subd: METES & BOUNDS 75 ALL 5148.25AC ALL T6N R75 LYING WITHIN GRAND COUNTY	4			0.00	9020	METES & BOUNDS 75 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	5148.25	0	0										
R000085			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	145331100008		R000085	035																	 Subd: METES & BOUNDS 75 ALL 488.71AC N2,N2S2,S2SW4 SEC 31 T1N R75	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	488.71	0	0										
R000061			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	107911200001		R000061	021																	 Subd: METES & BOUNDS 77 ALL 20957.28AC+/- ALL T4N R77 EXCEPT HES 163 IN SEC 3,10,11 AND EXCEPT HES 162 IN SEC 18 AND EXCEPT MINING CLAIM 17422 IN SEC 15 & 22	5			0.00	9050	METES & BOUNDS 77 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	20957.28	0	0										
R000083			UNITED STATES OF AMERICA		USDI, NATIONAL PARK SERVICE - RMNP	PO BOX 25287	DENVER	CO	80225-0287	107320100001		R000083	064																	 Subd: METES & BOUNDS 74 ALL 7012.35AC ALL T4N R74W IN GRAND COUNTY	4			0.00	9010	METES & BOUNDS 74 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	7012.35	0	0										
R000120			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	133511200006		R000120	010																	 Subd: METES & BOUNDS 79 ALL 4660.98AC ALL SEC 2,3,4,9,10,12 ALL OF SEC 1 EXCEPT 12.5AC IN LOTS 1&2 (N2NE4) N2N2,S2S2,S2NW4,SE4NE4, NW4SW4 SEC 11 T2N R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	4660.98	0	0										
R000052			DENVER, CITY & COUNTY		BOARD OF WATER COMMISSIONERS	1600 W 12TH AVE	DENVER	CO	80204-3412	184129100002		R000052	010							003500			FORESTSERVICERD144							 Subd: METES & BOUNDS 76 ALL MINING CLAIM LUELLA AMERICA PLACER, VICTORIA PLACER SEC 29 T3S R76	1			0.00	9030	METES & BOUNDS 76 ALL													45.846000	9139	COUNTY LAND									2015	10	0	10	0	182.479	0	0										
R000107			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	133127400053		R000107	003																	 Subd: METES & BOUNDS 77 ALL 320AC+/- LOTS 3 & 4 (E2SE4) SEC 27 LOT 3 (SW4SW4) SEC 26 LOTS 1-4 (E2E2) SEC 34 T2N R77	5			0.00	9050	METES & BOUNDS 77 ALL													53.535000	9119	FEDERAL LAND									2015	10	0	10	0	320	0	0										
R000102			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	118709100001		R000102	064																	 Subd: METES & BOUNDS 78 ALL 23,540 AC+/- ALL T3N R78	5			0.00	9060	METES & BOUNDS 78 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	23540	0	0										
R000060			WOOD, BARRY F TRUST &	WOOD, MARK H TRUST &		536 CYPRESS DR	NAPERVILLE	IL	60540-7247	159511200023		R000060	010					00000		001435			CORD331							 Subd: METES & BOUNDS 79 ALL 915.50 ACRES SW4SW4 SEC 1 T1S R79 SE4, E2SW4, SW4SW4, 35.5 AC IN LOT 11 SEC 2 T1S R79 S2NE4, NE4NE4 SEC 10 T1S R79 N2, NE4SW4 SEC 11 T1S R79 W2NW4 SEC 12 T1S R79	6			0.00	9070	METES & BOUNDS 79 ALL			0	07/17/2015		PRD						2015004837	45.846000	4137	MEADOW LAND	4147	DRY GRAZE	4277	AGRICULTURAL RESIDENCE	4279	AGRICULTURAL OUTBUILDINGS			2015	35190	23000	10210	2140	915.50	0	0										
R000053			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	184117100001		R000053	010																	 Subd: METES & BOUNDS 76 ALL 10769.72AC+/- ALL T3S R76 LESS MINING CLAIMS	1			0.00	9030	METES & BOUNDS 76 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	10769.72	0	0										
R000062			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	144728200046		R000062	010																	 Subd: METES & BOUNDS 77 ALL S2 SEC 17, S2 SEC 18, ALL SEC 19,20, SW4,W2NW4,SE4NW4,W2SE4, W2SE4SE4 SEC 21, SW4,S2SE4,NW4SE4,SW4NE4, SE4NW4 & PT SW4NW4 SEC 27, ALL SEC 28-34, W2W2,NE4SW4,N2SE4SW4, N2SW4SE4SW4,SW4SW4SE4SW4 SEC 35 ALL T1N R77 7340AC+/-	6			0.00	9050	METES & BOUNDS 77 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	7340	0	0										
R000057			STATE OF COLORADO		BOARD OF LAND COMMISSIONERS	1313 SHERMAN ST ROOM 620	DENVER	CO	80203-2240	118531400002		R000057	010																	 Subd: METES & BOUNDS 79 ALL 440AC +/- LOTS 3 & 4, E2SW4, W2SE4, SW4NE4, E2E2 SEC 31 T3N R79	6			0.00	9070	METES & BOUNDS 79 ALL													45.846000	9129	STATE LAND									2015	10	0	10	0	440	0	0										
R000081			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	093727300001		R000081	064																	 Subd: METES & BOUNDS 77 ALL 2545.14AC ALL PT SEC 25-28,31-36 T5N R77W LYING IN GRAND COUNTY	5			0.00	9050	METES & BOUNDS 77 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	2545.14	0	0										
R000195			STATE OF COLORADO		DIVISION OF WILDLIFE	6060 BROADWAY	DENVER	CO	80216-1000	159920200024		R000195	010																	 Subd: METES & BOUNDS 81 ALL 1584.54AC+/- S2 SEC 17, E2 LESS 26.20AC TRACT DESC B247 P696, E2SW4, LT 3-4 SEC 18, NE4, N2SE4, E2NW4, LT 2, PART OF LT 1 SEC 19, NW4, SW4, W2SE4, SW4NE4 SEC 20 T1S R81	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9129	STATE LAND									2015	22350	0	6480	0	1584.54	0	0										
R000194			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159908300021		R000194	010																	 Subd: METES & BOUNDS 81 ALL 2280AC+/- LT 4, SW4SW4 SEC 4, LT 5-9, SE4SW4, S2SE4 SEC 5, LT 6-11 SEC 6, LT 5-19 SEC 7, LT 1-2, SW4, E2NW4, S2NE4, W2SE4, SE4SE4 SEC 8, S2SW4 SEC 9, N2 SEC 17, LT 1-2, W2NW4 SEC 18 LESS CO ROWS T1S R81	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	2280	0	0										
R000258			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	107710300003		R000258	064																	 Subd: METES & BOUNDS 76 ALL 18,684 AC +/-, ALL SEC 3-10, 14-23 AND 26-34, W2 SEC 35, W2 SEC 2 W2 SEC 11 T4N R76	4			0.00	9030	METES & BOUNDS 76 ALL													44.263000	9119	FEDERAL LAND									2015	10	0	10	0	18684	0	0										
R000216			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	108734200024		R000216	010																	 Subd: METES & BOUNDS 81 ALL 120AC+/- W2NW4, NW4SW4 SEC 34 T4N R81	6			0.00	9090	METES & BOUNDS 81 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	120	0	0										
R000254			GALLOWAY INC	C/O BLUE VALLEY RANCH		PO BOX 1120	KREMMLING	CO	80459-1120	159707100057		R000254	014																	 Subd: METES & BOUNDS 80 ALL 142.6 AC, LOTS 8 & 11 SEC 6, N2NE4 SEC 7, T1S R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	05/19/1994		BSD							55.389000	4147	DRY GRAZE									2015	2540	0	740	0	142.6	0	0										
R000282			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144135100135		R000282	014																	 Subd: METES & BOUNDS 80 ALL 280 AC W2SW4 SEC 25, SE4SE4 SEC 26, E2NE4, NE4SE4, SW4SE4 SEC 35 T1N R80W	6			0.00	9080	METES & BOUNDS 80 ALL			0	09/07/2000		GWD						2000-008715	55.389000	9119	FEDERAL LAND									2015	5040	0	1460	0	280	0	0										
R000218			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ROUTT	PO BOX 25127	DENVER	CO	80225-0127	092720100001		R000218	010																	 Subd: METES & BOUNDS 82 ALL 5632.2AC+/- ALL SEC 6-7, 18-19, ALL SEC 5, 8, 16-17 WITHIN GRAND COUNTY, ALL SEC 20 EXCEPT A PT IN THE E2SE4 BEING ARAPAHO NF, N2 SEC 30, NW4 SEC 29, A PT IN THE NW4 SEC 21 T5N R82	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	5632.2	0	0										
R000219			UNITED STATES OF AMERICA		USDA FOREST SERVICE - ARAPAHO	PO BOX 25127	DENVER	CO	80225-0127	092728100005		R000219	010																	 Subd: METES & BOUNDS 82 ALL 4864.92AC+/- PART OF THE E2SE4 SEC 20, ALL SEC 21 AND 22 WITHIN GRAND COUNTY, N2, W2 LT 1-3, LT 4-6, E2 LT 7, LT 8, W2 LT 9 SEC 27, N2, SW4, NE4SE4, LT 1, W2 LT 2 SEC 28, E2, SW4 SEC 29, S2 SEC 30, ALL SEC 31-32, W2, LT 4-5, W2 LT 1-2 AND 7 SEC 33, E2 LT 4-5 AND 13, W2 LT 1, 9 AND 20, ALL LT 2-3, 6-8, 10-12, 14-19 SEC 34 T5N R82	6			0.00	9100	METES & BOUNDS 82 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	4864.92	0	0										
R000255			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	158723200077		R000255	035																	 Subd: METES & BOUNDS 75 ALL 2055AC+/- S2SE4, SE4SW4 SEC 22, SW4SW4, E2SW4, W2SE4 SEC 23, W2NW4, SE4NW4, SW4 SEC 26, NW4, N2SW4, E2 SEC 27, NE4, E2NW4, NW4NW4 SEC 35, ALL SEC 36, ALL T1S R75W	1			0.00	9020	METES & BOUNDS 75 ALL													53.017000	9119	FEDERAL LAND									2015	10	0	10	0	2055	0	0										
R000263			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	159701200004		R000263	014																	 Subd: METES & BOUNDS 80 ALL 2244.84 AC+/- S2SW4, SW4SE4 SEC 2, LT 5-8, 10-14, S2NE4, NW4SE4, S2SE4 SEC 3, LT 6-8, SE4NW4, SW4NE4, NE4SW4, NW4SE4, S2SE4 SEC 4, E2 LESS LOTS 7, 10 & 11 SEC 9, LT 1-8, E2 SEC 10, N2NW4 SEC 14, SW4NW4, W2SW4, SE4SW4, SW4SE4 SEC 11 T1S R80	6			0.00	9080	METES & BOUNDS 80 ALL													55.389000	9119	FEDERAL LAND									2015	10	0	10	0	2244.84	0	0										
R000276			DOCHEFF, METRO J III & KITTIE L			PO BOX 1461	KREMMLING	CO	80459-1461	144114200123		R000276	014							002115			CORD33							 Subd: METES & BOUNDS 80 ALL 104.56 AC TRACT IN W2 SEC 14 T1N R80W DESC AS PARCEL B AT REC 95004998	6			0.00	9080	METES & BOUNDS 80 ALL			0	03/27/2015		BSD						2015001934	55.389000	4277	AGRICULTURAL RESIDENCE	4137	MEADOW LAND	4279	AGRICULTURAL OUTBUILDINGS	4147	DRY GRAZE			2015	22870	365590	6630	30280	104.560	0	0										
R000173			UNITED STATES OF AMERICA		BUREAU OF LAND MANAGEMENT	PO BOX 68	KREMMLING	CO	80459-0068	144506400057		R000173	010																	 Subd: METES & BOUNDS 78 ALL 800AC +/- S2 LOT 4, SE4SW4, S2SE4 SEC 6 NW4NW4, SW4SW4 SEC 8 NE4, SE4, LOT 1, E2NE4 NE4SW4, LOT 3 N OF RR & HWY SEC 7 ALL T1N R78	6			0.00	9060	METES & BOUNDS 78 ALL													45.846000	9119	FEDERAL LAND									2015	10	0	10	0	800	0	0										
